data_referencia|cod_ibge|txt_nome_municipio|txt_sigla_uf|num_ano_financiamento|qtd_uh_financiadas|vlr_financiamento|vlr_subsidio
01/11/2024|110045|Buritis |RO|2024|25|4162323,01|305383,37
01/11/2024|110050|Novo Horizonte do Oeste |RO|2012|1|20000|3733,71
01/11/2024|110050|Novo Horizonte do Oeste |RO|2016|1|103391,92|0
01/11/2024|110050|Novo Horizonte do Oeste |RO|2024|1|186000|0
01/11/2024|110060|Cacaulândia |RO|2010|1|67628,8|11636
01/11/2024|110060|Cacaulândia |RO|2011|1|49007,05|0
01/11/2024|110060|Cacaulândia |RO|2014|2|134343|33056,99
01/11/2024|110060|Cacaulândia |RO|2017|1|47526,04|0
01/11/2024|110060|Cacaulândia |RO|2019|1|72799,48|28380,99
01/11/2024|110060|Cacaulândia |RO|2020|2|162166,35|41999,98
01/11/2024|110060|Cacaulândia |RO|2021|1|61128,72|18924,91
01/11/2024|110060|Cacaulândia |RO|2022|2|266799,28|25514,68
01/11/2024|110080|Candeias do Jamari |RO|2009|1|20000|3688
01/11/2024|110080|Candeias do Jamari |RO|2010|3|115313,48|15610
01/11/2024|110080|Candeias do Jamari |RO|2012|5|180408,72|44934,89
01/11/2024|110080|Candeias do Jamari |RO|2013|5|323187,83|66474,79
01/11/2024|110080|Candeias do Jamari |RO|2014|6|368883,95|104541,33
01/11/2024|110080|Candeias do Jamari |RO|2015|2|161100|31999,98
01/11/2024|110080|Candeias do Jamari |RO|2016|3|234716,24|38195,98
01/11/2024|110080|Candeias do Jamari |RO|2017|1|72000|6225,29
01/11/2024|110080|Candeias do Jamari |RO|2019|1|68000|20625,62
01/11/2024|110080|Candeias do Jamari |RO|2020|1|62887,5|6493,43
01/11/2024|110080|Candeias do Jamari |RO|2021|1|106172,71|26210,09
01/11/2024|110080|Candeias do Jamari |RO|2022|8|937608,48|48310,4
01/11/2024|110080|Candeias do Jamari |RO|2023|3|370612,4|81016,22
01/11/2024|110080|Candeias do Jamari |RO|2024|3|566720|39440,31
01/11/2024|110092|Chupinguaia |RO|2009|1|68909,29|0
01/11/2024|110092|Chupinguaia |RO|2010|1|59874,37|12326
01/11/2024|110092|Chupinguaia |RO|2012|1|45529,4|21233,04
01/11/2024|110092|Chupinguaia |RO|2013|1|50774,85|24451,99
01/11/2024|110092|Chupinguaia |RO|2014|3|227004,67|47912,07
01/11/2024|110092|Chupinguaia |RO|2015|3|236716|55240,98
01/11/2024|110092|Chupinguaia |RO|2016|2|126155,35|36393,63
01/11/2024|110092|Chupinguaia |RO|2020|2|179150,63|46784,98
01/11/2024|110092|Chupinguaia |RO|2022|1|103992,1|532
01/11/2024|110092|Chupinguaia |RO|2023|2|340297,54|0
01/11/2024|110092|Chupinguaia |RO|2024|1|188000|0
01/11/2024|110100|Governador Jorge Teixeira |RO|2018|1|72128|31544,99
01/11/2024|110100|Governador Jorge Teixeira |RO|2019|1|229999,8|0
01/11/2024|110100|Governador Jorge Teixeira |RO|2024|1|94033,77|34961,1
01/11/2024|110120|Ministro Andreazza |RO|2017|1|102025,05|0
01/11/2024|110120|Ministro Andreazza |RO|2019|1|75198,28|27188
01/11/2024|110120|Ministro Andreazza |RO|2022|1|93071,07|22763,61
01/11/2024|110120|Ministro Andreazza |RO|2024|1|120000|1303,89
01/11/2024|110130|Mirante da Serra |RO|2014|2|109761,86|49872,98
01/11/2024|110130|Mirante da Serra |RO|2015|3|192711,62|72373,11
01/11/2024|110130|Mirante da Serra |RO|2017|1|54526,91|19745,12
01/11/2024|110130|Mirante da Serra |RO|2020|1|95998,4|22389,99
01/11/2024|110130|Mirante da Serra |RO|2024|3|398029,64|33685,8
01/11/2024|110140|Monte Negro |RO|2009|1|66800|10735
01/11/2024|110140|Monte Negro |RO|2010|2|121181,6|27339
01/11/2024|110140|Monte Negro |RO|2011|1|36000|9000
01/11/2024|110140|Monte Negro |RO|2012|2|129247,16|19822,01
01/11/2024|110140|Monte Negro |RO|2013|2|122958,99|30567,34
01/11/2024|110140|Monte Negro |RO|2015|1|81000|17057
01/11/2024|110140|Monte Negro |RO|2016|1|81000|17110
01/11/2024|110140|Monte Negro |RO|2017|1|77085,77|0
01/11/2024|110140|Monte Negro |RO|2018|3|183670|63518,44
01/11/2024|110140|Monte Negro |RO|2020|1|72647,62|23473,99
01/11/2024|110140|Monte Negro |RO|2023|2|239600|0
01/11/2024|110140|Monte Negro |RO|2024|1|95243,55|54956,26
01/11/2024|110145|Parecis |RO|2023|1|113600|27516,98
01/11/2024|110145|Parecis |RO|2024|1|236320,76|0
01/11/2024|110147|Primavera de Rondônia |RO|2010|1|58556,61|0
01/11/2024|110147|Primavera de Rondônia |RO|2011|1|43584,63|3328,2
01/11/2024|110147|Primavera de Rondônia |RO|2012|2|86993,73|43572,14
01/11/2024|110147|Primavera de Rondônia |RO|2013|1|67700|15999,99
01/11/2024|110147|Primavera de Rondônia |RO|2014|3|127073,4|69856,47
01/11/2024|110147|Primavera de Rondônia |RO|2015|1|51916,87|24451,99
01/11/2024|110147|Primavera de Rondônia |RO|2016|1|79572,71|16665,99
01/11/2024|110147|Primavera de Rondônia |RO|2019|1|83000|0
01/11/2024|110147|Primavera de Rondônia |RO|2020|1|96000|0
01/11/2024|110147|Primavera de Rondônia |RO|2021|1|67616,23|4124,85
01/11/2024|110148|São Felipe D'Oeste |RO|2014|3|197334,55|49512,98
01/11/2024|110148|São Felipe D'Oeste |RO|2015|1|53200|21838,99
01/11/2024|110148|São Felipe D'Oeste |RO|2016|1|44879|19375,11
01/11/2024|110148|São Felipe D'Oeste |RO|2019|1|85490,4|0
01/11/2024|110148|São Felipe D'Oeste |RO|2020|2|151853,17|32406,63
01/11/2024|110149|São Francisco do Guaporé |RO|2015|1|58329|18770,99
01/11/2024|110149|São Francisco do Guaporé |RO|2016|1|50000|0
01/11/2024|110149|São Francisco do Guaporé |RO|2018|1|52767,28|6021,21
01/11/2024|110149|São Francisco do Guaporé |RO|2023|4|455389,03|679,65
01/11/2024|110149|São Francisco do Guaporé |RO|2024|3|476116|59848,68
01/11/2024|110150|Seringueiras |RO|2024|1|87808,15|0
01/11/2024|110160|Theobroma |RO|2009|3|98792,7|48474
01/11/2024|110160|Theobroma |RO|2010|4|200526,16|44995
01/11/2024|110160|Theobroma |RO|2011|3|114731,08|19000
01/11/2024|110160|Theobroma |RO|2012|2|131446,34|35916,08
01/11/2024|110160|Theobroma |RO|2013|1|62400|25508,99
01/11/2024|110160|Theobroma |RO|2014|1|48650|24451,99
01/11/2024|110160|Theobroma |RO|2015|6|454832|115426,68
01/11/2024|110160|Theobroma |RO|2016|4|315538|51362,17
01/11/2024|110160|Theobroma |RO|2017|3|208774,27|64396,34
01/11/2024|110160|Theobroma |RO|2018|2|123400|0
01/11/2024|110160|Theobroma |RO|2023|1|113365,26|39121,06
01/11/2024|110170|Urupá |RO|2009|5|196360,17|55875
01/11/2024|110170|Urupá |RO|2010|3|126609,84|50240
01/11/2024|110170|Urupá |RO|2011|9|510348,49|33476,2
01/11/2024|110170|Urupá |RO|2012|6|423330,59|103643,15
01/11/2024|110170|Urupá |RO|2013|4|232502,81|62555,98
01/11/2024|110170|Urupá |RO|2014|9|574204,77|145318,62
01/11/2024|110170|Urupá |RO|2015|7|497538,52|117092,03
01/11/2024|110170|Urupá |RO|2016|2|83720,85|5425,27
01/11/2024|110170|Urupá |RO|2017|3|229227,13|42550,24
01/11/2024|110170|Urupá |RO|2018|2|156500|24545,56
01/11/2024|110170|Urupá |RO|2019|2|132454,64|41913,39
01/11/2024|110170|Urupá |RO|2020|1|87448,78|22424,99
01/11/2024|110170|Urupá |RO|2021|4|381835,51|84610,76
01/11/2024|110170|Urupá |RO|2022|4|402521,04|29599,82
01/11/2024|110170|Urupá |RO|2023|10|1055357,71|251410,91
01/11/2024|110170|Urupá |RO|2024|9|1153824,79|323822,53
01/11/2024|110175|Vale do Anari |RO|2013|1|64000|19765,99
01/11/2024|110175|Vale do Anari |RO|2020|1|78319,29|20999,99
01/11/2024|110180|Vale do Paraíso |RO|2009|1|30000|10503
01/11/2024|110180|Vale do Paraíso |RO|2010|2|110000|10035
01/11/2024|110180|Vale do Paraíso |RO|2011|1|39500|9000
01/11/2024|110180|Vale do Paraíso |RO|2012|1|52887|18112,99
01/11/2024|110180|Vale do Paraíso |RO|2013|6|377708,55|112346,51
01/11/2024|110180|Vale do Paraíso |RO|2014|4|222467,25|77599,93
01/11/2024|110180|Vale do Paraíso |RO|2015|4|219030,34|67713,41
01/11/2024|110180|Vale do Paraíso |RO|2016|3|236807,54|43710,98
01/11/2024|110180|Vale do Paraíso |RO|2018|1|63000|4810,59
01/11/2024|110180|Vale do Paraíso |RO|2021|1|92000|16403,91
01/11/2024|110180|Vale do Paraíso |RO|2024|1|117657,86|0
01/11/2024|120001|Acrelândia |AC|2009|2|47000|17136
01/11/2024|120001|Acrelândia |AC|2010|2|68281|13754
01/11/2024|120001|Acrelândia |AC|2011|4|184057,67|3877
01/11/2024|120001|Acrelândia |AC|2012|1|50373,96|0
01/11/2024|120001|Acrelândia |AC|2013|1|52068|12081,54
01/11/2024|120001|Acrelândia |AC|2016|1|81000|15999,99
01/11/2024|120001|Acrelândia |AC|2017|2|150000|0
01/11/2024|120001|Acrelândia |AC|2019|3|224342,57|13242,22
01/11/2024|120001|Acrelândia |AC|2021|1|91200|22852,28
01/11/2024|120005|Assis Brasil |AC|2010|1|50000|10035
01/11/2024|120005|Assis Brasil |AC|2013|2|118282,09|42340,73
01/11/2024|120005|Assis Brasil |AC|2014|1|45658|24341,99
01/11/2024|120005|Assis Brasil |AC|2015|1|41420|25508,99
01/11/2024|120010|Brasiléia |AC|2009|2|93500|20070
01/11/2024|120010|Brasiléia |AC|2010|2|118900|20070
01/11/2024|120010|Brasiléia |AC|2012|1|71998,69|18206,04
01/11/2024|120010|Brasiléia |AC|2013|8|284616,56|30541,55
01/11/2024|120010|Brasiléia |AC|2014|18|436040|64790,05
01/11/2024|120010|Brasiléia |AC|2015|3|362000|19314,99
01/11/2024|120010|Brasiléia |AC|2017|1|102400|0
01/11/2024|120013|Bujari |AC|2009|2|79000|9552
01/11/2024|120013|Bujari |AC|2010|2|89975,81|11072
01/11/2024|120013|Bujari |AC|2012|1|32981,44|17180,75
01/11/2024|120013|Bujari |AC|2013|3|151031|54652,35
01/11/2024|120013|Bujari |AC|2014|12|746748,09|175759,28
01/11/2024|120013|Bujari |AC|2015|6|409261,57|61577,44
01/11/2024|120013|Bujari |AC|2017|5|534489,74|30752,7
01/11/2024|120013|Bujari |AC|2018|1|62999,95|0
01/11/2024|120013|Bujari |AC|2019|4|294620,65|39596,32
01/11/2024|120013|Bujari |AC|2023|1|240000|0
01/11/2024|120017|Capixaba |AC|2009|3|112000|18943
01/11/2024|120017|Capixaba |AC|2011|2|108000|0
01/11/2024|120017|Capixaba |AC|2014|1|63875|0
01/11/2024|120020|Cruzeiro do Sul |AC|2009|73|2382251,5100000002|423290,8
01/11/2024|120020|Cruzeiro do Sul |AC|2010|24|1187609,99|305800
01/11/2024|120020|Cruzeiro do Sul |AC|2011|18|973042,21|32340,6
01/11/2024|120020|Cruzeiro do Sul |AC|2012|14|975109,06|98359,4
01/11/2024|120020|Cruzeiro do Sul |AC|2013|21|1028381,91|232962,8
01/11/2024|120020|Cruzeiro do Sul |AC|2014|26|1119231,0299999998|160269,65
01/11/2024|120020|Cruzeiro do Sul |AC|2015|26|1790575,3900000001|96653,72
01/11/2024|120020|Cruzeiro do Sul |AC|2016|7|626790|58945,32
01/11/2024|120020|Cruzeiro do Sul |AC|2017|5|573517,9|39961,36
01/11/2024|120020|Cruzeiro do Sul |AC|2018|4|279078,96|64699,79
01/11/2024|120020|Cruzeiro do Sul |AC|2019|1|86400|18721,95
01/11/2024|120020|Cruzeiro do Sul |AC|2020|3|258350|45015,19
01/11/2024|120020|Cruzeiro do Sul |AC|2021|1|72000|0
01/11/2024|120020|Cruzeiro do Sul |AC|2022|4|775400|0
01/11/2024|120020|Cruzeiro do Sul |AC|2023|6|816634,3200000001|1131
01/11/2024|120020|Cruzeiro do Sul |AC|2024|11|2111083,14|250
01/11/2024|120025|Epitaciolândia |AC|2010|2|121000|34237
01/11/2024|120025|Epitaciolândia |AC|2011|5|358898|11041
01/11/2024|120025|Epitaciolândia |AC|2012|2|148000|29932,82
01/11/2024|120025|Epitaciolândia |AC|2013|15|841346|111585,47
01/11/2024|120025|Epitaciolândia |AC|2014|17|495200|70969,5
01/11/2024|120025|Epitaciolândia |AC|2015|2|144900|0
01/11/2024|120025|Epitaciolândia |AC|2017|1|81000|5856,89
01/11/2024|120030|Feijó |AC|2009|1|14000|3057
01/11/2024|120030|Feijó |AC|2010|1|60000|8985
01/11/2024|120030|Feijó |AC|2011|2|81639,84|4820
01/11/2024|120030|Feijó |AC|2012|4|196371,1|70344,03
01/11/2024|120030|Feijó |AC|2013|56|3174617,54|1239158,4799999997
01/11/2024|120030|Feijó |AC|2014|55|3047872,4699999997|1252504,16
01/11/2024|120030|Feijó |AC|2015|39|2517034,5|704053,9400000001
01/11/2024|120030|Feijó |AC|2016|9|551153,9|158316,53
01/11/2024|120030|Feijó |AC|2017|3|216783,02|45771,09
01/11/2024|120030|Feijó |AC|2018|1|70000|20999,99
01/11/2024|120030|Feijó |AC|2019|2|134800|7663,29
01/11/2024|120030|Feijó |AC|2020|1|58398,4|22739,99
01/11/2024|120030|Feijó |AC|2021|1|84736,48|25894,4
01/11/2024|120030|Feijó |AC|2022|1|50629,67|0
01/11/2024|120030|Feijó |AC|2023|4|534085,9299999999|38860,61
01/11/2024|120030|Feijó |AC|2024|8|1357897,76|23761,54
01/11/2024|120033|Mâncio Lima |AC|2009|2|90000|14290
01/11/2024|120033|Mâncio Lima |AC|2010|1|36021|13795
01/11/2024|120033|Mâncio Lima |AC|2011|1|40000|0
01/11/2024|120033|Mâncio Lima |AC|2012|2|92000|13233,04
01/11/2024|120033|Mâncio Lima |AC|2013|1|90000|0
01/11/2024|120033|Mâncio Lima |AC|2024|1|127000|0
01/11/2024|120034|Manoel Urbano |AC|2009|2|104719,72|36389
01/11/2024|120034|Manoel Urbano |AC|2010|8|372501,97|82090
01/11/2024|120034|Manoel Urbano |AC|2011|6|372653,34|16658
01/11/2024|120034|Manoel Urbano |AC|2012|5|295834,62|67121,4
01/11/2024|120034|Manoel Urbano |AC|2013|23|1215565,17|377964,0099999999
01/11/2024|120034|Manoel Urbano |AC|2014|10|681068,11|160370,83
01/11/2024|120034|Manoel Urbano |AC|2015|1|74700|15999,99
01/11/2024|120034|Manoel Urbano |AC|2016|1|158000|0
01/11/2024|120034|Manoel Urbano |AC|2019|1|92110,36|0
01/11/2024|120034|Manoel Urbano |AC|2020|1|72000|0
01/11/2024|120038|Plácido de Castro |AC|2009|1|45000|10035
01/11/2024|120038|Plácido de Castro |AC|2010|2|89645,86|12035
01/11/2024|120038|Plácido de Castro |AC|2012|1|42454,7|0
01/11/2024|120038|Plácido de Castro |AC|2013|2|85000|14941,43
01/11/2024|120038|Plácido de Castro |AC|2014|2|121500|15999,99
01/11/2024|120038|Plácido de Castro |AC|2017|1|81000|0
01/11/2024|120038|Plácido de Castro |AC|2024|1|140000|0
01/11/2024|120039|Porto Walter |AC|2013|2|26229,94|7068,66
01/11/2024|120040|Rio Branco |AC|2009|201|11737639,65|2223188,34
01/11/2024|120040|Rio Branco |AC|2010|428|27071714,229999997|6868213
01/11/2024|120040|Rio Branco |AC|2011|295|21837439,03|1537254
01/11/2024|120040|Rio Branco |AC|2012|110|9438107,36|1068311,6500000001
01/11/2024|120040|Rio Branco |AC|2013|135|12576200,16|1095140,5199999998
01/11/2024|120040|Rio Branco |AC|2014|111|11196851,23|639354,69
01/11/2024|120040|Rio Branco |AC|2015|180|21896838,43|723660,4599999998
01/11/2024|120040|Rio Branco |AC|2016|137|16846889,450000003|381479,07
01/11/2024|120040|Rio Branco |AC|2017|156|18779481,849999998|535757,4299999999
01/11/2024|120040|Rio Branco |AC|2018|143|15365508,050000003|1390377,98
01/11/2024|120040|Rio Branco |AC|2019|66|7649105,879999999|417106,88
01/11/2024|120040|Rio Branco |AC|2020|41|4072133,349999999|341927,77
01/11/2024|120040|Rio Branco |AC|2021|87|8934268,659999998|597176,7200000001
01/11/2024|120040|Rio Branco |AC|2022|44|5069380,21|84154,02
01/11/2024|120040|Rio Branco |AC|2023|141|20405124,63|338391,01
01/11/2024|120040|Rio Branco |AC|2024|111|16256725,419999998|484068,46
01/11/2024|120042|Rodrigues Alves |AC|2009|4|132000|27476
01/11/2024|120042|Rodrigues Alves |AC|2011|2|108000|2000
01/11/2024|120042|Rodrigues Alves |AC|2012|6|244588,31|63200,7
01/11/2024|120042|Rodrigues Alves |AC|2014|5|172429,38|39602,39
01/11/2024|120042|Rodrigues Alves |AC|2015|3|182042,16|50079,89
01/11/2024|120045|Senador Guiomard |AC|2009|5|244163,66|48980
01/11/2024|120045|Senador Guiomard |AC|2010|2|123534,5|20070
01/11/2024|120045|Senador Guiomard |AC|2012|5|299046,57|45699,12
01/11/2024|120045|Senador Guiomard |AC|2013|3|193400|31999,98
01/11/2024|120045|Senador Guiomard |AC|2014|7|262000|55207,56
01/11/2024|120045|Senador Guiomard |AC|2015|7|630923,13|43022,34
01/11/2024|120045|Senador Guiomard |AC|2022|1|99255,38|0
01/11/2024|120045|Senador Guiomard |AC|2023|2|282736|0
01/11/2024|120045|Senador Guiomard |AC|2024|1|96000|0
01/11/2024|120050|Sena Madureira |AC|2009|12|485473,97|69311
01/11/2024|120050|Sena Madureira |AC|2010|7|317015,82|60560
01/11/2024|120050|Sena Madureira |AC|2011|4|314070|0
01/11/2024|120050|Sena Madureira |AC|2012|15|938842,22|207793
01/11/2024|120050|Sena Madureira |AC|2013|25|1643320,6099999999|395057,61
01/11/2024|120050|Sena Madureira |AC|2014|22|1610360,5800000003|357995,24
01/11/2024|120050|Sena Madureira |AC|2015|46|3475967,0700000008|729138,0199999998
01/11/2024|120050|Sena Madureira |AC|2016|23|1801106,57|290191,7899999999
01/11/2024|120050|Sena Madureira |AC|2017|23|1676632,43|393695,76
01/11/2024|120050|Sena Madureira |AC|2018|13|1046425,5100000001|145630,74
01/11/2024|120050|Sena Madureira |AC|2019|15|1044335,07|253088,14
01/11/2024|120050|Sena Madureira |AC|2020|8|638372,44|102189,33
01/11/2024|120050|Sena Madureira |AC|2021|2|120148,58|9510,99
01/11/2024|120050|Sena Madureira |AC|2022|1|92000|0
01/11/2024|120050|Sena Madureira |AC|2023|1|120000|835
01/11/2024|120050|Sena Madureira |AC|2024|1|136000|0
01/11/2024|120060|Tarauacá |AC|2009|5|144600|28258
01/11/2024|120060|Tarauacá |AC|2010|7|416530|103605
01/11/2024|120060|Tarauacá |AC|2011|17|1010365,89|94956
01/11/2024|120060|Tarauacá |AC|2012|23|1285329,6500000001|452474,6799999999
01/11/2024|120060|Tarauacá |AC|2013|30|1936565,2700000003|608388,1199999999
01/11/2024|120060|Tarauacá |AC|2014|7|470145|95422,56
01/11/2024|120060|Tarauacá |AC|2015|6|466303,52|99618,73
01/11/2024|120060|Tarauacá |AC|2016|2|194404,35|23197,99
01/11/2024|120060|Tarauacá |AC|2017|2|185555|21107,19
01/11/2024|120060|Tarauacá |AC|2018|1|50000|5018,61
01/11/2024|120060|Tarauacá |AC|2023|2|245400|20258,1
01/11/2024|120060|Tarauacá |AC|2024|2|246750|1059,58
01/11/2024|120070|Xapuri |AC|2013|2|110548|47966,84
01/11/2024|120070|Xapuri |AC|2014|1|18000|3868,73
01/11/2024|120080|Porto Acre |AC|2011|1|31000|0
01/11/2024|120080|Porto Acre |AC|2012|1|55000|13233,04
01/11/2024|130002|Alvarães |AM|2011|2|32700|0
01/11/2024|130002|Alvarães |AM|2012|2|42000|7685,22
01/11/2024|130030|Autazes |AM|2013|1|52040|33959,99
01/11/2024|130030|Autazes |AM|2014|8|476843|154585,34
01/11/2024|130030|Autazes |AM|2015|6|478212,9|120329,95
01/11/2024|130030|Autazes |AM|2016|5|460301,92|68264,17
01/11/2024|130030|Autazes |AM|2017|3|242873,74|22452,6
01/11/2024|130030|Autazes |AM|2018|3|240000|42315,42
01/11/2024|130030|Autazes |AM|2019|1|80000|0
01/11/2024|130060|Benjamin Constant |AM|2010|1|60000|8985
01/11/2024|130060|Benjamin Constant |AM|2012|2|132400|0
01/11/2024|130060|Benjamin Constant |AM|2013|1|21500|4447,46
01/11/2024|130060|Benjamin Constant |AM|2014|1|25000|4544,11
01/11/2024|130060|Benjamin Constant |AM|2015|1|25000|4544,11
01/11/2024|130070|Boca do Acre |AM|2017|1|97810,11|0
01/11/2024|130080|Borba |AM|2013|4|220000|40595,67
01/11/2024|130080|Borba |AM|2014|14|1014386|172302,94
01/11/2024|130080|Borba |AM|2015|41|3156764,45|609034,9099999999
01/11/2024|130080|Borba |AM|2016|27|2084557,0899999999|349797,39
01/11/2024|130080|Borba |AM|2017|11|791116,3|171376,06
01/11/2024|130080|Borba |AM|2018|4|206800|98374,29
01/11/2024|130110|Careiro |AM|2009|1|71740,06|0
01/11/2024|130110|Careiro |AM|2010|1|44804,66|8605
01/11/2024|130110|Careiro |AM|2012|2|102000|12004,48
01/11/2024|130110|Careiro |AM|2014|5|248092,65|28236,29
01/11/2024|130110|Careiro |AM|2015|6|202051,69|25708,7
01/11/2024|130110|Careiro |AM|2016|5|111500|9499,11
01/11/2024|130110|Careiro |AM|2017|1|80000|4662,82
01/11/2024|130110|Careiro |AM|2018|1|65100|5382,02
01/11/2024|130110|Careiro |AM|2019|1|56000|5521,99
01/11/2024|130110|Careiro |AM|2020|1|56000|0
01/11/2024|130120|Coari |AM|2011|1|55000|0
01/11/2024|130120|Coari |AM|2012|6|394792,25|62603,2
01/11/2024|130120|Coari |AM|2013|10|619531|138943,92
01/11/2024|130120|Coari |AM|2014|23|1797305,28|246705,28
01/11/2024|130120|Coari |AM|2015|6|443423|100576,94
01/11/2024|130120|Coari |AM|2016|5|401376,43|12521,98
01/11/2024|130120|Coari |AM|2017|4|319500|13709,66
01/11/2024|130120|Coari |AM|2018|3|187265,52|50102,5
01/11/2024|130120|Coari |AM|2022|1|60286|15065,71
01/11/2024|130120|Coari |AM|2024|3|332640|19659,75
01/11/2024|130165|Guajará |AM|2010|2|82619,27|31064
01/11/2024|130165|Guajará |AM|2011|1|42458,97|8000
01/11/2024|130165|Guajará |AM|2013|6|325424,31|47654,12
01/11/2024|130165|Guajará |AM|2014|5|135291|34852,26
01/11/2024|130165|Guajará |AM|2015|4|176531,26|44792,67
01/11/2024|130165|Guajará |AM|2017|1|55750|19820,8
01/11/2024|130165|Guajará |AM|2024|1|194173,16|0
01/11/2024|130170|Humaitá |AM|2009|1|45475|13035
01/11/2024|130170|Humaitá |AM|2013|1|61415|11842,04
01/11/2024|130170|Humaitá |AM|2014|2|132988,39|0
01/11/2024|130170|Humaitá |AM|2015|3|221097,09|27752
01/11/2024|130170|Humaitá |AM|2016|4|408300|15999,99
01/11/2024|130170|Humaitá |AM|2017|6|546000|0
01/11/2024|130170|Humaitá |AM|2018|2|435000|0
01/11/2024|130170|Humaitá |AM|2020|1|89600|0
01/11/2024|130170|Humaitá |AM|2022|1|96000|0
